id,doi,title,publication_year,abstract
https://openalex.org/W2964212344,https://doi.org/10.18653/v1/p16-1220,Question Answering on Freebase via Relation Extraction and Textual Evidence,2016,"Existing knowledge-based question answering systems often rely on small annotated training data. While shallow methods like relation extraction are robust to data scarcity, they less expressive than the deep meaning representation semantic parsing, thereby failing at questions involving multiple constraints. Here we alleviate this problem by empowering a method with additional evidence from Wikipedia. We first present neural network based extractor retrieve candidate answers Freebase, and then infer over Wikipedia validate these answers. Experiments WebQuestions dataset show that our achieves an F_1 of 53.3%, substantial improvement state-of-the-art."
https://openalex.org/W2970295111,https://doi.org/10.18653/v1/w19-5333,Facebook FAIR’s WMT19 News Translation Task Submission,2019,"This paper describes Facebook AI’s submission to WMT20 shared news translation task. We focus on the low resource setting and participate in two language pairs, Tamil English Inuktitut English, where there are limited out-of-domain bitext monolingual data. approach problem using main strategies, leveraging all available data adapting system target domain. explore techniques that leverage from languages, such as self-supervised model pretraining, multilingual models, augmentation, reranking. To better adapt test domain, we dataset tagging fine-tuning in-domain observe different provide varied improvements based of pair. Based finding, integrate these into one training pipeline. For En->Ta, an unconstrained setup with additional show further improvement can be obtained. On set, our best submitted systems achieve 21.5 13.7 BLEU for Ta->En En->Ta respectively, 27.9 13.0 Iu->En En->Iu respectively."
https://openalex.org/W2970550868,https://doi.org/10.18653/v1/d19-1588,BERT for Coreference Resolution: Baselines and Analysis,2019,"We apply BERT to coreference resolution, achieving a new state of the art on GAP (+11.5 F1) and OntoNotes (+3.9 benchmarks. A qualitative analysis model predictions indicates that, compared ELMo BERT-base, BERT-large is particularly better at distinguishing between related but distinct entities (e.g., President CEO), that there still room for improvement in modeling document-level context, conversations, mention paraphrasing. will release all code trained models upon publication."
https://openalex.org/W3035665735,https://doi.org/10.1007/s10462-020-09854-1,Deep semantic segmentation of natural and medical images: a review,2021,"The semantic image segmentation task consists of classifying each pixel an into instance, where instance corresponds to a class. This is part the concept scene understanding or better explaining global context image. In medical analysis domain, can be used for image-guided interventions, radiotherapy, improved radiological diagnostics. this review, we categorize leading deep learning-based and non-medical solutions six main groups architectural, data synthesis-based, loss function-based, sequenced models, weakly supervised, multi-task methods and provide comprehensive review contributions in these groups. Further, group, analyze variant discuss limitations current approaches present potential future research directions segmentation."
https://openalex.org/W2250594687,https://doi.org/10.18653/v1/d15-1299,ASTD: Arabic Sentiment Tweets Dataset,2015,"This paper introduces ASTD, an Arabic social sentiment analysis dataset gathered from Twitter. It consists of about 10,000 tweets which are classified as objective, subjective positive, negative, and mixed. We present the properties statistics dataset, run experiments using standard partitioning dataset. Our provide benchmark results for 4 way classification on"
https://openalex.org/W2250709962,https://doi.org/10.18653/v1/d15-1064,Named Entity Recognition for Chinese Social Media with Jointly Trained Embeddings,2015,"We consider the task of named entity recognition for Chinese social media. The long line work in NER has focused on formal domains, and media been largely restricted to English. present a new corpus Weibo messages annotated both name nominal mentions. Additionally, we evaluate three types neural embeddings representing text. Finally, propose joint training objective that makes use (NER) labeled unlabeled raw Our methods yield 9% improvement over stateof-the-art baseline."
https://openalex.org/W2571175805,https://doi.org/10.1109/cvpr.2017.375,A Joint Speaker-Listener-Reinforcer Model for Referring Expressions,2017,"Referring expressions are natural language constructions used to identify particular objects within a scene. In this paper, we propose unified framework for the tasks of referring expression comprehension and generation. Our model is composed three modules: speaker, listener, reinforcer. The speaker generates expressions, listener comprehends reinforcer introduces reward function guide sampling more discriminative expressions. listener-speaker modules trained jointly in an end-to-end learning framework, allowing be aware one another during while also benefiting from reinforcer's feedback. We demonstrate that training achieves state-of-the-art results both generation on datasets. Project demo page: https://vision.cs.unc.edu/refer"
https://openalex.org/W2593560537,https://doi.org/10.1109/tkde.2018.2812203,Automated Phrase Mining from Massive Text Corpora,2018,"As one of the fundamental tasks in text analysis, phrase mining aims at extracting quality phrases from a corpus. Phrase is important various such as information extraction/retrieval, taxonomy construction, and topic modeling. Most existing methods rely on complex, trained linguistic analyzers, thus likely have unsatisfactory performance corpora new domains genres without extra but expensive adaption. Recently, few data-driven been developed successfully for extraction massive domain-specific text. However, none state-of-the-art models fully automated because they require human experts designing rules or labeling phrases. Since can easily obtain many public knowledge bases to scale that much larger than produced by experts, this paper, we propose novel framework mining, AutoPhrase, which leverages large amount high-quality an effective way achieves better compared limited labeled In addition, develop POS-guided phrasal segmentation model, incorporates shallow syntactic part-of-speech (POS) tags further enhance performance, when POS tagger available. Note that, AutoPhrase support any language long general base (e.g., Wikipedia) available, while benefiting from, not requiring, tagger. Compared methods, method has shown significant improvements effectiveness five real-world datasets across different languages."
https://openalex.org/W2605243085,https://doi.org/10.18653/v1/d17-1062,Sentence Simplification with Deep Reinforcement Learning,2017,"Sentence simplification aims to make sentences easier read and understand. Most recent approaches draw on insights from machine translation learn rewrites monolingual corpora of complex simple sentences. We address the problem with an encoder-decoder model coupled a deep reinforcement learning framework. Our model, which we call DRESS (as shorthand for Deep REinforcement Simplification), explores space possible simplifications while optimize reward function that encourages outputs are simple, fluent, preserve meaning input. Experiments three datasets demonstrate our outperforms competitive systems."
https://openalex.org/W2891534142,https://doi.org/10.18653/v1/d18-1325,Document-Level Neural Machine Translation with Hierarchical Attention Networks,2018,"Neural Machine Translation (NMT) can be improved by including document-level contextual information. For this purpose, we propose a hierarchical attention model to capture the context in structured and dynamic manner. The is integrated original NMT architecture as another level of abstraction, conditioning on model’s own previous hidden states. Experiments show that significantly improves BLEU score over strong baseline with state-of-the-art context-aware methods, both encoder decoder benefit from complementary ways."
https://openalex.org/W2963859254,https://doi.org/10.14722/ndss.2019.23138,TextBugger: Generating Adversarial Text Against Real-world Applications,2019,"Deep Learning-based Text Understanding (DLTU) is the backbone technique behind various applications, including question answering, machine translation, and text classification. Despite its tremendous popularity, security vulnerabilities of DLTU are still largely unknown, which highly concerning given increasing use in security-sensitive applications such as sentiment analysis toxic content detection. In this paper, we show that inherently vulnerable to adversarial attacks, maliciously crafted texts trigger target systems services misbehave. Specifically, present TextBugger, a general attack framework for generating texts. contrast prior works, TextBugger differs significant ways: (i) effective -- it outperforms state-of-the-art attacks terms success rate; (ii) evasive preserves utility benign text, with 94.9\% correctly recognized by human readers; (iii) efficient generates computational complexity sub-linear length. We empirically evaluate on set real-world used detection, demonstrating effectiveness, evasiveness, efficiency. For instance, achieves 100\% rate IMDB dataset based Amazon AWS Comprehend within 4.61 seconds 97\% semantic similarity. further discuss possible defense mechanisms mitigate adversary's potential countermeasures, leads promising directions research."
https://openalex.org/W2964236999,https://doi.org/10.18653/v1/p16-1056,Generating Factoid Questions With Recurrent Neural Networks: The 30M Factoid Question-Answer Corpus,2016,"Over the past decade, large-scale supervised learning corpora have enabled machine researchers to make substantial advances. However, this date, there are no questionanswer available. In paper we present 30M Factoid QuestionAnswer Corpus, an enormous pair corpus produced by applying a novel neural network architecture on knowledge base Freebase transduce facts into natural language questions. The question-answer pairs evaluated both human evaluators and using automatic evaluation metrics, including well-established translation sentence similarity metrics. Across all criteria questiongeneration model outperforms competing template-based baseline. Furthermore, when presented evaluators, generated questions appear be comparable in quality real human-generated * First authors. ◦ Email: {iulian.vlad.serban,caglar.gulcehre, sungjin.ahn,sarath.chandar.anbil.parthipan, aaron.courville,yoshua.bengio}@umontreal.ca alberto.garcia-duran@utc.fr † CIFAR Senior Fellow"
https://openalex.org/W2984582583,https://doi.org/10.18653/v1/d19-1585,"Entity, Relation, and Event Extraction with Contextualized Span Representations",2019,"We examine the capabilities of a unified, multi-task framework for three information extraction tasks: named entity recognition, relation extraction, and event extraction. Our (called DyGIE++) accomplishes all tasks by enumerating, refining, scoring text spans designed to capture local (within-sentence) global (cross-sentence) context. achieves state-of-the-art results across tasks, on four datasets from variety domains. perform experiments comparing different techniques construct span representations. Contextualized embeddings like BERT well at capturing relationships among entities in same or adjacent sentences, while dynamic graph updates model long-range cross-sentence relationships. For instance, propagating representations via predicted coreference links can enable disambiguate challenging mentions. code is publicly available https://github.com/dwadden/dygiepp be easily adapted new datasets."
https://openalex.org/W2251805006,https://doi.org/10.3115/v1/p15-1130,Predicting Polarities of Tweets by Composing Word Embeddings with Long Short-Term Memory,2015,"In this paper, we introduce Long ShortTerm Memory (LSTM) recurrent network for twitter sentiment prediction. With the help of gates and constant error carousels in memory block structure, model could handle interactions between words through a flexible compositional function. Experiments on public noisy labelled data show that our outperforms several feature-engineering approaches, with result comparable to current best data-driven technique. According evaluation generated negation phrase test set, proposed architecture doubles performance non-neural based bag-of-word features. Furthermore, special functions (such as transition) are distinguished dissimilarities opposite magnified. An interesting case study expression processing shows promising potential dealing complex phrases."
https://openalex.org/W2509282593,https://doi.org/10.18653/v1/w16-2346,A Shared Task on Multimodal Machine Translation and Crosslingual Image Description,2016,"This paper introduces and summarises the findings of a new shared task at intersection Natural Language Processing Computer Vision: generation image descriptions in target language, given an and/or one or more different (source) language. challenge was organised along with Conference on Machine Translation (WMT16), called for system submissions two variants: (i) translation task, which source language description needs to be translated (optionally) additional cues from corresponding image, (ii) generated same image. In this first edition 16 systems were submitted seven total 10 teams."
https://openalex.org/W2604610161,https://doi.org/10.1609/aaai.v31i1.10953,Distant Supervision for Relation Extraction with Sentence-Level Attention and Entity Descriptions,2017,"Distant supervision for relation extraction is an efficient method to scale very large corpora which contains thousands of relations. However, the existing approaches have flaws on selecting valid instances and lack background knowledge about entities. In this paper, we propose a sentence-level attention model select instances, makes full use information from bases. And extract entity descriptions Freebase Wikipedia pages supplement our task. The not only provides more predicting relations, but also brings better representations module. We conduct three experiments widely used dataset experimental results show that approach outperforms all baseline systems significantly."
https://openalex.org/W2799125718,https://doi.org/10.1016/j.eswa.2018.07.032,Joint entity recognition and relation extraction as a multi-head selection problem,2018,"State-of-the-art models for joint entity recognition and relation extraction strongly rely on external natural language processing (NLP) tools such as POS (part-of-speech) taggers dependency parsers. Thus, the performance of depends quality features obtained from these NLP tools. However, are not always accurate various languages contexts. In this paper, we propose a neural model which performs simultaneously, without need any manually extracted or use tool. Specifically, task using CRF (Conditional Random Fields) layer multi-head selection problem (i.e., potentially identify multiple relations each entity). We present an extensive experimental setup, to demonstrate effectiveness our method datasets contexts news, biomedical, real estate) English, Dutch). Our outperforms previous that automatically features, while it within reasonable margin feature-based models, even beats them."
https://openalex.org/W2802105481,https://doi.org/10.18653/v1/s18-2005,Examining Gender and Race Bias in Two Hundred Sentiment Analysis Systems,2018,"Automatic machine learning systems can inadvertently accentuate and perpetuate inappropriate human biases. Past work on examining biases has largely focused just individual systems. Further, there is no benchmark dataset for in Here the first time, we present Equity Evaluation Corpus (EEC), which consists of 8,640 English sentences carefully chosen to tease out towards certain races genders. We use examine 219 automatic sentiment analysis that took part a recent shared task, SemEval-2018 Task 1 ‘Affect Tweets’. find several show statistically significant bias; is, they consistently provide slightly higher intensity predictions one race or gender. make EEC freely available."
https://openalex.org/W2949212908,https://doi.org/10.18653/v1/p19-1136,GraphRel: Modeling Text as Relational Graphs for Joint Entity and Relation Extraction,2019,"In this paper, we present GraphRel, an end-to-end relation extraction model which uses graph convolutional networks (GCNs) to jointly learn named entities and relations. contrast previous baselines, consider the interaction between relations via a 2nd-phase relation-weighted GCN better extract Linear dependency structures are both used sequential regional features of text, complete word is further utilized implicit among all pairs text. With graph-based approach, prediction for overlapping substantially improved over approaches. We evaluate GraphRel on two public datasets: NYT WebNLG. Results show that maintains high precision while increasing recall substantially. Also, outperforms work by 3.2% 5.8% (F1 score), achieving new state-of-the-art extraction."
https://openalex.org/W2962932155,https://doi.org/10.1080/0952813x.2017.1409284,Challenges in discriminating profanity from hate speech,2017,"In this study, we approach the problem of distinguishing general profanity from hate speech in social media, something which has not been widely considered. Using a new dataset annotated specifical..."
https://openalex.org/W2971034336,https://doi.org/10.18653/v1/d19-1051,Neural Text Summarization: A Critical Evaluation,2019,"Text summarization aims at compressing long documents into a shorter form that conveys the most important parts of original document. Despite increased interest in community and notable research effort, progress on benchmark datasets has stagnated. We critically evaluate key ingredients current setup: datasets, evaluation metrics, models, highlight three primary shortcomings: 1) automatically collected leave task underconstrained may contain noise detrimental to training evaluation, 2) protocol is weakly correlated with human judgment does not account for characteristics such as factual correctness, 3) models overfit layout biases offer limited diversity their outputs."
https://openalex.org/W2738015883,https://doi.org/10.48550/arxiv.1707.07328,Adversarial Examples for Evaluating Reading Comprehension Systems,2017,"Standard accuracy metrics indicate that reading comprehension systems are making rapid progress, but the extent to which these truly understand language remains unclear. To reward with real understanding abilities, we propose an adversarial evaluation scheme for Stanford Question Answering Dataset (SQuAD). Our method tests whether can answer questions about paragraphs contain adversarially inserted sentences, automatically generated distract computer without changing correct or misleading humans. In this setting, of sixteen published models drops from average $75\%$ F1 score $36\%$; when adversary is allowed add ungrammatical sequences words, on four decreases further $7\%$. We hope our insights will motivate development new more precisely."
https://openalex.org/W2795619303,https://doi.org/10.1109/cvpr.2018.00584,AON: Towards Arbitrarily-Oriented Text Recognition,2018,"Recognizing text from natural images is a hot research topic in computer vision due to its various applications. Despite the enduring of several decades on optical character recognition (OCR), recognizing texts still challenging task. This because scene are often irregular (e.g. curved, arbitrarily-oriented or seriously distorted) arrangements, which have not yet been well addressed literature. Existing methods mainly work with regular (horizontal and frontal) cannot be trivially generalized handle texts. In this paper, we develop arbitrary orientation network (AON) directly capture deep features texts, combined into an attention-based decoder generate sequence. The whole can trained end-to-end by using only word-level annotations. Extensive experiments benchmarks, including CUTE80, SVT-Perspective, IIIT5k, SVT ICDAR datasets, show that proposed AON-based method achieves the-state-of-the-art performance comparable major existing datasets."
https://openalex.org/W2890166583,https://doi.org/10.18653/v1/d18-1424,Paragraph-level Neural Question Generation with Maxout Pointer and Gated Self-attention Networks,2018,"Question generation, the task of automatically creating questions that can be answered by a certain span text within given passage, is important for question-answering and conversational systems in digital assistants such as Alexa, Cortana, Google Assistant Siri. Recent sequence to neural models have outperformed previous rule-based systems. Existing mainly focused on using one or two sentences input. Long has posed challenges question generation – worse performances were reported if whole paragraph (with multiple sentences) In reality, however, it often requires context order generate high quality questions. this paper, we propose maxout pointer mechanism with gated self-attention encoder address processing long inputs generation. With sentence-level inputs, our model outperforms approaches either paragraph-level inputs. Furthermore, effectively utilize paragraphs pushing state-of-the-art result from 13.9 16.3 (BLEU_4)."
https://openalex.org/W2150719495,https://doi.org/10.1111/cogs.12171,Processing Scalar Implicature: A Constraint-Based Approach,2015,"Three experiments investigated the processing of implicature associated with some using a ""gumball paradigm."" On each trial, participants saw an image gumball machine upper chamber 13 gumballs and empty lower chamber. Gumballs then dropped to evaluated statements, such as ""You got gumballs."" Experiment 1 established that is less natural for reference small sets (1, 2, 3 gumballs) unpartitioned (all compared intermediate (6-8). Partitive was than simple when used set. In including exact number descriptions lowered naturalness ratings but not size 3, from 2 predicted response times. The results are interpreted evidence Constraint-Based account scalar against both two-stage, Literal-First models pragmatic Default models."
https://openalex.org/W2252007242,https://doi.org/10.18653/v1/d15-1073,Neural Networks for Open Domain Targeted Sentiment,2015,"Open domain targeted sentiment is the joint information extraction task that finds target mentions together with towards each mention from a text corpus. The typically modeled as sequence labeling problem, and solved using state-of-the-art labelers such CRF. We empirically study effect of word embeddings automatic feature combinations on by extending CRF baseline neural networks, which have demonstrated large potentials for analysis. Results show model can give better results significantly increasing recall. In addition, we propose novel integration discrete features, combines their relative advantages, leading to higher compared both baselines."
https://openalex.org/W2739827909,https://doi.org/10.18653/v1/k17-3002,Stanford's Graph-based Neural Dependency Parser at the CoNLL 2017 Shared Task,2017,"This paper describes the neural dependency parser submitted by Stanford to CoNLL 2017 Shared Task on parsing Universal Dependencies. Our system uses relatively simple LSTM networks produce part of speech tags and labeled parses from segmented tokenized sequences words. In order address rare word problem that abounds in languages with complex morphology, we include a character-based representation an embeddings characters. was ranked first according all five relevant metrics for system: UPOS tagging (93.09%), XPOS (82.27%), unlabeled attachment score (81.30%), (76.30%), content (72.57%)."
https://openalex.org/W2963606136,https://doi.org/10.3115/v1/p15-1173,AutoExtend: Extending Word Embeddings to Embeddings for Synsets and Lexemes,2015,"Sascha Rothe, Hinrich Schütze. Proceedings of the 53rd Annual Meeting Association for Computational Linguistics and 7th International Joint Conference on Natural Language Processing (Volume 1: Long Papers). 2015."
https://openalex.org/W2972735048,https://doi.org/10.18653/v1/w19-3504,Racial Bias in Hate Speech and Abusive Language Detection Datasets,2019,"Technologies for abusive language detection are being developed and applied with little consideration of their potential biases. We examine racial bias in five different sets Twitter data annotated hate speech language. train classifiers on these datasets compare the predictions tweets written African-American English those Standard American English. The results show evidence systematic all datasets, as trained them tend to predict that at substantially higher rates. If systems used field they will therefore have a disproportionate negative impact social media users. Consequently, may discriminate against groups who often targets abuse we trying detect."
https://openalex.org/W2890952074,https://doi.org/10.1109/tpami.2018.2889052,Deep Audio-visual Speech Recognition,2019,"The goal of this work is to recognise phrases and sentences being spoken by a talking face, with or without the audio. Unlike previous works that have focussed on recognising limited number words phrases, we tackle lip reading as an open-world problem - unconstrained natural language sentences, in wild videos. Our key contributions are: (1) compare two models for reading, one using CTC loss, other sequence-to-sequence loss. Both are built top transformer self-attention architecture; (2) investigate what extent complementary audio speech recognition, especially when signal noisy; (3) introduce publicly release new dataset audio-visual LRS2-BBC, consisting thousands from British television. train surpass performance all benchmark significant margin."
https://openalex.org/W2963078909,https://doi.org/10.18653/v1/n19-1063,On Measuring Social Biases in Sentence Encoders,2019,"The Word Embedding Association Test shows that GloVe and word2vec word embeddings exhibit human-like implicit biases based on gender, race, other social constructs (Caliskan et al., 2017). Meanwhile, research learning reusable text representations has begun to explore sentence-level texts, with some sentence encoders seeing enthusiastic adoption. Accordingly, we extend the measure bias in encoders. We then test several encoders, including state-of-the-art methods such as ELMo BERT, for studied prior work two important are difficult or impossible at level. observe mixed results suspicious patterns of sensitivity suggest test’s assumptions may not hold general. conclude by proposing directions future measuring"
https://openalex.org/W2963537482,https://doi.org/10.48550/arxiv.1711.03953,Breaking the Softmax Bottleneck: A High-Rank RNN Language Model,2017,"We formulate language modeling as a matrix factorization problem, and show that the expressiveness of Softmax-based models (including majority neural models) is limited by Softmax bottleneck. Given natural highly context-dependent, this further implies in practice with distributed word embeddings does not have enough capacity to model language. propose simple effective method address issue, improve state-of-the-art perplexities on Penn Treebank WikiText-2 47.69 40.68 respectively. The proposed also excels large-scale 1B Word dataset, outperforming baseline over 5.6 points perplexity."
https://openalex.org/W2963545005,https://doi.org/10.18653/v1/p18-1013,A Unified Model for Extractive and Abstractive Summarization using Inconsistency Loss,2018,"We propose a unified model combining the strength of extractive and abstractive summarization. On one hand, simple can obtain sentence-level attention with high ROUGE scores but less readable. other more complicated word-level dynamic to generate readable paragraph. In our model, is used modulate such that words in attended sentences are likely be generated. Moreover, novel inconsistency loss function introduced penalize between two levels attentions. By end-to-end training original losses models, we achieve state-of-the-art while being most informative summarization on CNN/Daily Mail dataset solid human evaluation."
https://openalex.org/W2979727876,https://doi.org/10.1109/cvpr.2019.01282,TOUCHDOWN: Natural Language Navigation and Spatial Reasoning in Visual Street Environments,2019,"We study the problem of jointly reasoning about language and vision through a navigation spatial task. introduce Touchdown task dataset, where an agent must first follow instructions in real-life visual urban environment, then identify location described natural to find hidden object at goal position. The data contains 9,326 examples English descriptions paired with demonstrations. Empirical analysis shows presents open challenge existing methods, qualitative linguistic that displays richer use compared related resources."
https://openalex.org/W2890961898,https://doi.org/10.18653/v1/d18-1455,Open Domain Question Answering Using Early Fusion of Knowledge Bases and Text,2018,"Open Domain Question Answering (QA) is evolving from complex pipelined systems to end-to-end deep neural networks. Specialized models have been developed for extracting answers either text alone or Knowledge Bases (KBs) alone. In this paper we look at a more practical setting, namely QA over the combination of KB and entity-linked text, which appropriate when an incomplete available with large corpus. Building on recent advances in graph representation learning propose novel model, GRAFT-Net, question-specific subgraph containing entities relations. We construct suite benchmark tasks problem, varying difficulty questions, amount training data, completeness. show that GRAFT-Net competitive state-of-the-art tested using KBs alone, vastly outperforms existing methods combined setting."
https://openalex.org/W2963270153,https://doi.org/10.18653/v1/p18-2023,Analogical Reasoning on Chinese Morphological and Semantic Relations,2018,"Analogical reasoning is effective in capturing linguistic regularities. This paper proposes an analogical task on Chinese. After delving into Chinese lexical knowledge, we sketch 68 implicit morphological relations and 28 explicit semantic relations. A big balanced dataset CA8 then built for this task, including 17813 questions. Furthermore, systematically explore the influences of vector representations, context features, corpora reasoning. With experiments, proved to be a reliable benchmark evaluating word embeddings."
https://openalex.org/W2964352358,https://doi.org/10.18653/v1/d16-1046,How Transferable are Neural Networks in NLP Applications?,2016,"Transfer learning is aimed to make use of valuable knowledge in a source domain help model performance target domain. It particularly important neural networks, which are very likely be overfitting. In some fields like image processing, many studies have shown the effectiveness network-based transfer learning. For NLP, however, existing only casually applied learning, and conclusions inconsistent. this paper, we conduct systematic case provide an illuminating picture on transferability networks NLP."
https://openalex.org/W2970442950,https://doi.org/10.18653/v1/d19-1107,Are We Modeling the Task or the Annotator? An Investigation of Annotator Bias in Natural Language Understanding Datasets,2019,"Crowdsourcing has been the prevalent paradigm for creating natural language understanding datasets in recent years. A common crowdsourcing practice is to recruit a small number of high-quality workers, and have them massively generate examples. Having only few workers majority examples raises concerns about data diversity, especially when freely sentences. In this paper, we perform series experiments showing these are evident three NLP datasets. We show that model performance improves training with annotator identifiers as features, models able recognize most productive annotators. Moreover, often do not generalize well from annotators did contribute set. Our findings suggest bias should be monitored during dataset creation, test set disjoint"
https://openalex.org/W2971220558,https://doi.org/10.18653/v1/d19-1464,Aspect-based Sentiment Classification with Aspect-specific Graph Convolutional Networks,2019,"Due to their inherent capability in semantic alignment of aspects and context words, attention mechanism Convolutional Neural Networks (CNNs) are widely applied for aspect-based sentiment classification. However, these models lack a account relevant syntactical constraints long-range word dependencies, hence may mistakenly recognize syntactically irrelevant contextual words as clues judging aspect sentiment. To tackle this problem, we propose build Graph Network (GCN) over the dependency tree sentence exploit information dependencies. Based on it, novel aspect-specific classification framework is raised. Experiments three benchmarking collections illustrate that our proposed model has comparable effectiveness range state-of-the-art models, further demonstrate both dependencies properly captured by graph convolution structure."
https://openalex.org/W2238728730,https://doi.org/10.1609/aaai.v29i1.9522,Topical Word Embeddings,2015,"Most word embedding models typically represent each using a single vector, which makes these indiscriminative for ubiquitous homonymy and polysemy. In order to enhance discriminativeness, we employ latent topic assign topics in the text corpus, learn topical embeddings (TWE) based on both words their topics. this way, contextual can be flexibly obtained measure similarity. We also build document representations, are more expressive than some widely-used such as models. experiments, evaluate TWE two tasks, similarity classification. The experimental results show that our outperform typical including multi-prototype version similarity, exceed other representative"
https://openalex.org/W2890502146,https://doi.org/10.18653/v1/d18-1015,Temporally Grounding Natural Sentence in Video,2018,"We introduce an effective and efficient method that grounds (i.e., localizes) natural sentences in long, untrimmed video sequences. Specifically, a novel Temporal GroundNet (TGN) is proposed to temporally capture the evolving fine-grained frame-by-word interactions between sentence. TGN sequentially scores set of temporal candidates ended at each frame based on exploited interactions, finally segment corresponding Unlike traditional methods treating overlapping segments separately sliding window fashion, aggregates historical information generates final grounding result one single pass. extensively evaluate our three public datasets with significant improvements over state-of-the-arts. further show consistent effectiveness efficiency through ablation study runtime test."
https://openalex.org/W2951520714,https://doi.org/10.48550/arxiv.1701.06547,Adversarial Learning for Neural Dialogue Generation,2017,"In this paper, drawing intuition from the Turing test, we propose using adversarial training for open-domain dialogue generation: system is trained to produce sequences that are indistinguishable human-generated utterances. We cast task as a reinforcement learning (RL) problem where jointly train two systems, generative model response sequences, and discriminator---analagous human evaluator in test--- distinguish between dialogues machine-generated ones. The outputs discriminator then used rewards model, pushing generate mostly resemble dialogues. addition describe {\em evaluation} uses success fooling an adversary evaluation metric, while avoiding number of potential pitfalls. Experimental results on several metrics, including evaluation, demonstrate adversarially-trained generates higher-quality responses than previous baselines."
https://openalex.org/W2788810909,https://doi.org/10.1609/aaai.v32i1.12048,Targeted Aspect-Based Sentiment Analysis via Embedding Commonsense Knowledge into an Attentive LSTM,2018,"Analyzing people’s opinions and sentiments towards certain aspects is an important task of natural language understanding. In this paper, we propose a novel solution to targeted aspect-based sentiment analysis, which tackles the challenges both analysis by exploiting commonsense knowledge. We augment long short-term memory (LSTM) network with hierarchical attention mechanism consisting target-level sentence-level attention. Commonsense knowledge sentiment-related concepts incorporated into end-to-end training deep neural for classification. order tightly integrate recurrent encoder, extension LSTM, termed Sentic LSTM. conduct experiments on two publicly released datasets, show that combination proposed architecture LSTM can outperform state-of-the-art methods in aspect tasks."
https://openalex.org/W2799020610,https://doi.org/10.1109/cvpr.2018.00812,Neural Sign Language Translation,2018,"Sign Language Recognition (SLR) has been an active research field for the last two decades. However, most to date considered SLR as a naive gesture recognition problem. seeks recognize sequence of continuous signs but neglects underlying rich grammatical and linguistic structures sign language that differ from spoken language. In contrast, we introduce Translation (SLT) Here, objective is generate translations videos, taking into account different word orders grammar. We formalize SLT in framework Neural Machine (NMT) both end-to-end pretrained settings (using expert knowledge). This allows us jointly learn spatial representations, model, mapping between To evaluate performance SLT, collected first publicly available Continuous dataset, RWTH-PHOENIX-Weather 2014T1. It provides gloss level annotations German videos weather broadcasts. Our dataset contains over .95M frames with >67K vocabulary >1K >99K words >2.8K. report quantitative qualitative results various setups underpin future this newly established field. The upper bound translation calculated at 19.26 BLEU-4, while our frame-level gloss-level tokenization networks were able achieve 9.58 18.13 respectively."
https://openalex.org/W2963706742,https://doi.org/10.18653/v1/p17-1194,Semi-supervised Multitask Learning for Sequence Labeling,2017,"We propose a sequence labeling framework with secondary training objective, learning to predict surrounding words for every word in the dataset. This language modeling objective incentivises system learn general-purpose patterns of semantic and syntactic composition, which are also useful improving accuracy on different tasks. The architecture was evaluated range datasets, covering tasks error detection learner texts, named entity recognition, chunking POS-tagging. novel provided consistent performance improvements benchmark, without requiring any additional annotated or unannotated data."
https://openalex.org/W3034727271,https://doi.org/10.1109/cvpr42600.2020.01045,12-in-1: Multi-Task Vision and Language Representation Learning,2020,"Much of vision-and-language research focuses on a small but diverse set independent tasks and supporting datasets often studied in isolation; however, the visually-grounded language understanding skills required for success at these overlap significantly. In this work, we investigate relationships between by developing large-scale, multi-task model. Our approach culminates single model 12 from four broad categories task including visual question answering, caption-based image retrieval, grounding referring expressions, multimodal verification. Compared to independently trained single-task models, represents reduction approximately 3 billion parameters 270 million while simultaneously improving performance 2.05 points average across tasks. We use our framework perform in-depth analysis effect joint training Further, show that finetuning task-specific models can lead further improvements, achieving or above state-of-the-art."
https://openalex.org/W2606333299,https://doi.org/10.1007/978-3-319-73618-1_56,Neural Question Generation from Text: A Preliminary Study,2017,"Automatic question generation aims to generate questions from a text passage where the generated can be answered by certain sub-spans of given passage. Traditional methods mainly use rigid heuristic rules transform sentence into related questions. In this work, we propose apply neural encoder-decoder model meaningful and diverse natural language sentences. The encoder reads input answer position, produce an answer-aware representation, which is fed decoder focused question. We conduct preliminary study on with SQuAD dataset, experiment results show that our method fluent"
https://openalex.org/W2607700676,https://doi.org/10.18653/v1/s17-2006,SemEval-2017 Task 8: RumourEval: Determining rumour veracity and support for rumours,2017,"Media is full of false claims. Even Oxford Dictionaries named post-truth as the word 2016. This makes it more important than ever to build systems that can identify veracity a story, and kind discourse there around it. RumourEval SemEval shared task aims handle rumours reactions them, in text. We present an annotation scheme, large dataset covering multiple topics - each having their own families claims replies use these pose two concrete challenges well results achieved by participants on challenges."
https://openalex.org/W2612773933,https://doi.org/10.18653/v1/d17-1277,Deep Joint Entity Disambiguation with Local Neural Attention,2017,"We propose a novel deep learning model for joint document-level entity disambiguation, which leverages learned neural representations. Key components are embeddings, attention mechanism over local context windows, and differentiable inference stage disambiguation. Our approach thereby combines benefits of with more traditional approaches such as graphical models probabilistic mention-entity maps. Extensive experiments show that we able to obtain competitive or state-of-the-art accuracy at moderate computational costs."
